Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/i6ookmpcLIyz,Charlie Hardie,Second,Ian Gower,3,29,WON,59,42,40,60,28,40,53,59,39,81,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/i6ookmpcLIyz,Ian Gower,First,Charlie Hardie,3,30,LOST,26,41,30,58,21,82,60,96,32,15,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/YArzJnH3XRyk,Steve King,Second,Steve Henry,1,30,LOST,46,36,36,41,99,100,22,26,32,23,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/YArzJnH3XRyk,Steve Henry,First,Steve King,1,33,WON,36,71,41,60,26,30,81,43,82,3,28,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/YArzJnH3XRyk,Steve King,First,Steve Henry,2,24,LOST,60,70,21,100,50,60,28,92,,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/YArzJnH3XRyk,Steve Henry,Second,Steve King,2,22,WON,99,140,25,86,77,42,8,24,,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/GVBCDd6D8kNR,Darryl Pilgrim,First,Charlie Hardie,1,15,WON,59,180,98,92,72,,,,,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/GVBCDd6D8kNR,Charlie Hardie,Second,Darryl Pilgrim,1,12,LOST,36,100,24,90,,,,,,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/GVBCDd6D8kNR,Darryl Pilgrim,Second,Charlie Hardie,2,16,WON,140,96,57,180,0,28,,,,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/GVBCDd6D8kNR,Charlie Hardie,First,Darryl Pilgrim,2,18,LOST,85,44,100,40,30,45,,,,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/c8bpMqwqZDE7,Daniel Killick,First,Ian Powers,1,26,WON,22,100,60,100,23,121,35,20,20,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/c8bpMqwqZDE7,Ian Powers,Second,Daniel Killick,1,24,LOST,60,140,60,87,98,36,15,0,,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/c8bpMqwqZDE7,Daniel Killick,Second,Ian Powers,2,18,LOST,59,140,85,66,45,38,,,,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/c8bpMqwqZDE7,Ian Powers,First,Daniel Killick,2,21,WON,55,40,40,100,40,140,86,,,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/c8bpMqwqZDE7,Daniel Killick,First,Ian Powers,3,20,WON,95,45,80,85,60,96,40,,,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/c8bpMqwqZDE7,Ian Powers,Second,Daniel Killick,3,18,LOST,60,55,60,60,70,45,,,,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/off6PvpIZmam,Ian Gower,First,Steve Henry,1,27,LOST,60,60,45,11,43,64,100,34,13,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/off6PvpIZmam,Steve Henry,Second,Ian Gower,1,25,WON,45,60,125,28,99,29,47,48,20,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/off6PvpIZmam,Ian Gower,Second,Steve Henry,2,33,LOST,100,41,26,81,60,36,80,57,0,15,3,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/off6PvpIZmam,Steve Henry,First,Ian Gower,2,35,WON,40,45,96,27,117,134,26,0,14,0,0,2,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/KDZxnkmU0aze,Charlie Hardie,Second,Steve King,1,27,LOST,26,77,40,40,45,43,46,40,44,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/KDZxnkmU0aze,Steve King,First,Charlie Hardie,1,29,WON,45,60,60,55,31,44,45,80,41,40,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/KDZxnkmU0aze,Charlie Hardie,First,Steve King,2,33,LOST,26,47,60,78,60,25,41,70,37,55,0,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/KDZxnkmU0aze,Steve King,Second,Charlie Hardie,2,32,WON,47,81,26,60,81,85,49,52,10,6,4,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/f5h4uCslRWH3,Ian Powers,Second,Darryl Pilgrim,1,18,LOST,95,41,100,94,95,35,,,,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/f5h4uCslRWH3,Darryl Pilgrim,First,Ian Powers,1,20,WON,137,58,121,88,77,15,5,,,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/f5h4uCslRWH3,Ian Powers,First,Darryl Pilgrim,2,18,LOST,140,45,85,57,60,66,,,,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/f5h4uCslRWH3,Darryl Pilgrim,Second,Ian Powers,2,16,WON,96,130,105,90,70,10,,,,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/OPVWyGE6jlGk,Steve Henry,First,Daniel Killick,1,18,LOST,43,59,66,45,45,46,,,,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/OPVWyGE6jlGk,Daniel Killick,Second,Steve Henry,1,17,WON,30,100,121,121,44,85,,,,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/OPVWyGE6jlGk,Steve Henry,Second,Daniel Killick,2,18,LOST,84,45,85,57,45,85,,,,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/OPVWyGE6jlGk,Daniel Killick,First,Steve Henry,2,19,WON,44,100,60,60,177,20,40,,,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/yVf5x1HAfSLQ,Darryl Pilgrim,First,Ian Gower,1,12,WON,180,42,180,99,,,,,,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/yVf5x1HAfSLQ,Ian Gower,Second,Darryl Pilgrim,1,9,LOST,40,40,32,,,,,,,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/yVf5x1HAfSLQ,Darryl Pilgrim,Second,Ian Gower,2,13,WON,177,134,98,60,32,,,,,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/yVf5x1HAfSLQ,Ian Gower,First,Darryl Pilgrim,2,15,LOST,58,7,41,68,70,,,,,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/TwBp3UixBejc,Ian Powers,Second,Steve King,1,20,WON,100,125,100,41,25,70,40,,,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/TwBp3UixBejc,Steve King,First,Ian Powers,1,21,LOST,26,85,99,60,12,9,60,,,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/TwBp3UixBejc,Ian Powers,First,Steve King,2,14,WON,100,140,100,68,93,,,,,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/TwBp3UixBejc,Steve King,Second,Ian Powers,2,12,LOST,85,125,81,5,,,,,,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/BFRaGxaxTgpX,Daniel Killick,First,Charlie Hardie,1,31,WON,60,140,85,44,60,76,0,27,5,0,4,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/BFRaGxaxTgpX,Charlie Hardie,Second,Daniel Killick,1,30,LOST,16,100,41,45,117,45,87,24,0,0,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/BFRaGxaxTgpX,Daniel Killick,Second,Charlie Hardie,2,21,LOST,85,40,41,100,97,114,18,,,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/BFRaGxaxTgpX,Charlie Hardie,First,Daniel Killick,2,23,WON,60,85,45,125,60,39,51,36,,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/BFRaGxaxTgpX,Daniel Killick,First,Charlie Hardie,3,23,WON,121,45,36,96,59,100,12,32,,,,,,
Morden,,,26-10-2025,Group 2,https://www.dartsatlas.com/matches/BFRaGxaxTgpX,Charlie Hardie,Second,Daniel Killick,3,21,LOST,60,80,60,45,17,61,60,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/hrYBZR1avhvQ,Oscar King,First,Charlie Green,1,21,LOST,83,45,140,31,59,43,60,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/hrYBZR1avhvQ,Charlie Green,Second,Oscar King,1,21,WON,100,100,60,26,60,99,56,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/hrYBZR1avhvQ,Oscar King,Second,Charlie Green,2,26,WON,41,140,100,97,55,28,20,15,5,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/hrYBZR1avhvQ,Charlie Green,First,Oscar King,2,27,LOST,121,39,40,26,66,45,46,94,0,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/hrYBZR1avhvQ,Oscar King,First,Charlie Green,3,21,WON,81,66,119,85,31,47,72,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/hrYBZR1avhvQ,Charlie Green,Second,Oscar King,3,18,LOST,58,25,21,45,7,136,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/qjJq98XdnYHN,Chris King,Second,Darren Evans,1,16,WON,61,100,135,96,77,32,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/qjJq98XdnYHN,Darren Evans,First,Chris King,1,18,LOST,44,60,60,53,125,36,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/qjJq98XdnYHN,Chris King,First,Darren Evans,2,32,WON,41,100,85,30,45,40,74,47,0,7,32,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/qjJq98XdnYHN,Darren Evans,Second,Chris King,2,30,LOST,100,60,59,125,43,78,0,32,0,0,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/sKDY1PVtNouF,Paul Upfold,Second,Kian Dominguez,1,26,WON,85,29,97,69,60,27,43,37,54,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/sKDY1PVtNouF,Kian Dominguez,First,Paul Upfold,1,27,LOST,44,63,77,81,81,22,43,69,0,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/sKDY1PVtNouF,Paul Upfold,First,Kian Dominguez,2,22,WON,44,140,41,98,28,87,45,18,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/sKDY1PVtNouF,Kian Dominguez,Second,Paul Upfold,2,21,LOST,83,97,60,57,60,96,32,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/rhtIBizVebUi,Shane Edwards,First,Oscar King,1,21,LOST,85,34,96,90,60,96,30,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/rhtIBizVebUi,Oscar King,Second,Shane Edwards,1,21,WON,42,55,56,55,42,140,111,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/rhtIBizVebUi,Shane Edwards,Second,Oscar King,2,18,WON,45,60,140,46,134,76,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/rhtIBizVebUi,Oscar King,First,Shane Edwards,2,18,LOST,36,125,140,95,53,32,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/rhtIBizVebUi,Shane Edwards,First,Oscar King,3,17,WON,60,60,100,140,130,11,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/rhtIBizVebUi,Oscar King,Second,Shane Edwards,3,15,LOST,45,50,140,80,60,,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/IEMM3fxiRpk6,Charlie Green,Second,Chris King,1,26,WON,28,43,85,46,58,41,60,100,40,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/IEMM3fxiRpk6,Chris King,First,Charlie Green,1,27,LOST,30,85,58,28,41,99,66,21,26,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/IEMM3fxiRpk6,Charlie Green,First,Chris King,2,23,WON,60,140,41,90,43,45,34,48,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/IEMM3fxiRpk6,Chris King,Second,Charlie Green,2,21,LOST,81,70,60,95,43,60,60,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/vexOJwcP17TH,Darren Evans,First,Paul Upfold,1,24,LOST,43,41,60,40,66,85,84,61,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/vexOJwcP17TH,Paul Upfold,Second,Darren Evans,1,22,WON,61,70,100,140,76,30,12,12,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/vexOJwcP17TH,Darren Evans,Second,Paul Upfold,2,18,LOST,30,100,60,43,85,21,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/vexOJwcP17TH,Paul Upfold,First,Darren Evans,2,20,WON,55,27,93,100,97,89,40,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/1CiK6nu5nWA9,Kian Dominguez,First,Shane Edwards,1,24,LOST,43,41,30,36,54,60,23,58,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/1CiK6nu5nWA9,Shane Edwards,Second,Kian Dominguez,1,24,WON,57,60,55,59,180,50,5,35,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/1CiK6nu5nWA9,Kian Dominguez,Second,Shane Edwards,2,18,LOST,11,41,56,60,59,25,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/1CiK6nu5nWA9,Shane Edwards,First,Kian Dominguez,2,20,WON,57,100,96,95,83,54,16,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/pbAVx3nCjme4,Oscar King,First,Chris King,1,21,WON,180,96,40,55,81,33,16,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/pbAVx3nCjme4,Chris King,Second,Oscar King,1,18,LOST,66,93,96,42,41,41,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/pbAVx3nCjme4,Oscar King,Second,Chris King,2,23,WON,36,45,46,80,100,41,121,32,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/pbAVx3nCjme4,Chris King,First,Oscar King,2,24,LOST,100,97,85,61,39,55,48,0,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/y8AA8jal3qRx,Charlie Green,First,Darren Evans,1,17,WON,81,100,60,180,60,20,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/y8AA8jal3qRx,Darren Evans,Second,Charlie Green,1,15,LOST,60,76,45,60,60,,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/y8AA8jal3qRx,Charlie Green,Second,Darren Evans,2,17,WON,100,140,60,134,51,16,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/y8AA8jal3qRx,Darren Evans,First,Charlie Green,2,18,LOST,60,85,45,140,45,40,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/CavZa2JR5CQf,Paul Upfold,Second,Shane Edwards,1,15,LOST,55,60,91,81,27,,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/CavZa2JR5CQf,Shane Edwards,First,Paul Upfold,1,16,WON,43,99,180,99,40,40,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/CavZa2JR5CQf,Paul Upfold,First,Shane Edwards,2,21,LOST,60,42,81,41,100,59,28,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/CavZa2JR5CQf,Shane Edwards,Second,Paul Upfold,2,20,WON,140,100,91,90,48,24,8,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/0YrCcI0VdVgh,Kian Dominguez,Second,Oscar King,1,21,LOST,43,45,44,41,28,100,32,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/0YrCcI0VdVgh,Oscar King,First,Kian Dominguez,1,23,WON,100,45,134,81,30,87,18,6,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/0YrCcI0VdVgh,Kian Dominguez,First,Oscar King,2,22,WON,42,100,60,44,96,99,20,40,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/0YrCcI0VdVgh,Oscar King,Second,Kian Dominguez,2,21,LOST,71,39,60,85,60,123,31,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/0YrCcI0VdVgh,Kian Dominguez,Second,Oscar King,3,18,LOST,41,100,42,100,83,26,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/0YrCcI0VdVgh,Oscar King,First,Kian Dominguez,3,20,WON,100,45,60,60,58,98,80,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/OBvOZeVIgvtA,Charlie Green,First,Paul Upfold,1,17,WON,140,100,80,105,56,20,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/OBvOZeVIgvtA,Paul Upfold,Second,Charlie Green,1,15,LOST,38,85,85,99,40,,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/OBvOZeVIgvtA,Charlie Green,Second,Paul Upfold,2,24,LOST,60,40,22,59,60,44,60,140,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/OBvOZeVIgvtA,Paul Upfold,First,Charlie Green,2,25,WON,80,100,82,39,41,39,60,20,40,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/OBvOZeVIgvtA,Charlie Green,First,Paul Upfold,3,19,WON,60,100,140,123,22,36,20,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/OBvOZeVIgvtA,Paul Upfold,Second,Charlie Green,3,18,LOST,60,85,29,51,46,55,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/coubQSAnyBVe,Darren Evans,First,Kian Dominguez,1,21,LOST,42,60,100,41,81,45,98,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/coubQSAnyBVe,Kian Dominguez,Second,Darren Evans,1,21,WON,85,60,140,83,43,52,38,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/coubQSAnyBVe,Darren Evans,Second,Kian Dominguez,2,18,WON,100,85,60,41,100,115,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/coubQSAnyBVe,Kian Dominguez,First,Darren Evans,2,18,LOST,58,40,41,43,125,100,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/coubQSAnyBVe,Darren Evans,First,Kian Dominguez,3,21,WON,100,100,45,44,60,60,92,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/coubQSAnyBVe,Kian Dominguez,Second,Darren Evans,3,18,LOST,40,55,40,75,60,81,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/q6oU0tyZcCtI,Chris King,Second,Shane Edwards,1,18,LOST,58,137,42,85,59,60,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/q6oU0tyZcCtI,Shane Edwards,First,Chris King,1,20,WON,46,60,58,93,140,61,43,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/q6oU0tyZcCtI,Chris King,First,Shane Edwards,2,18,LOST,30,120,60,99,46,85,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/q6oU0tyZcCtI,Shane Edwards,Second,Chris King,2,18,WON,57,140,100,45,95,64,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/vcJlmJSpcp5q,Oscar King,Second,Paul Upfold,1,20,WON,49,60,60,45,140,119,28,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/vcJlmJSpcp5q,Paul Upfold,First,Oscar King,1,21,LOST,100,40,81,44,91,95,40,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/vcJlmJSpcp5q,Oscar King,First,Paul Upfold,2,17,WON,26,70,41,140,140,84,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/vcJlmJSpcp5q,Paul Upfold,Second,Oscar King,2,15,LOST,123,140,140,42,24,,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/rr6vnPzwzu3o,Kian Dominguez,Second,Charlie Green,1,18,LOST,85,60,45,42,41,26,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/rr6vnPzwzu3o,Charlie Green,First,Kian Dominguez,1,21,WON,41,100,180,43,59,38,40,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/rr6vnPzwzu3o,Kian Dominguez,First,Charlie Green,2,18,WON,60,100,100,85,81,75,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/rr6vnPzwzu3o,Charlie Green,Second,Kian Dominguez,2,15,LOST,40,41,60,180,59,,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/rr6vnPzwzu3o,Kian Dominguez,Second,Charlie Green,3,15,LOST,60,140,81,140,60,,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/rr6vnPzwzu3o,Charlie Green,First,Kian Dominguez,3,17,WON,140,81,85,140,35,20,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/kuQKxzyl6JWl,Shane Edwards,First,Darren Evans,1,22,WON,57,58,90,100,56,92,16,32,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/kuQKxzyl6JWl,Darren Evans,Second,Shane Edwards,1,21,LOST,41,81,100,83,55,88,43,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/kuQKxzyl6JWl,Shane Edwards,Second,Darren Evans,2,24,LOST,57,60,58,56,100,60,78,27,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/kuQKxzyl6JWl,Darren Evans,First,Shane Edwards,2,26,WON,121,85,45,55,43,84,20,32,16,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/kuQKxzyl6JWl,Shane Edwards,First,Darren Evans,3,19,WON,57,42,140,128,78,52,4,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/kuQKxzyl6JWl,Darren Evans,Second,Shane Edwards,3,18,LOST,26,30,125,60,7,60,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/Uaw0kLZkIQi1,Paul Upfold,First,Chris King,1,21,LOST,95,50,41,60,70,60,59,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/Uaw0kLZkIQi1,Chris King,Second,Paul Upfold,1,21,WON,45,96,60,45,80,96,79,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/Uaw0kLZkIQi1,Paul Upfold,Second,Chris King,2,18,WON,81,140,40,121,47,72,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/Uaw0kLZkIQi1,Chris King,First,Paul Upfold,2,18,LOST,100,100,96,84,41,40,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/Uaw0kLZkIQi1,Paul Upfold,First,Chris King,3,27,WON,80,65,30,43,100,43,44,42,54,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/Uaw0kLZkIQi1,Chris King,Second,Paul Upfold,3,24,LOST,40,100,60,45,60,46,27,91,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/2WcfW9MCR4eV,Darren Evans,First,Oscar King,1,27,LOST,60,63,30,60,41,68,60,83,18,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/2WcfW9MCR4eV,Oscar King,Second,Darren Evans,1,25,WON,60,41,44,60,45,39,140,32,40,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/2WcfW9MCR4eV,Darren Evans,Second,Oscar King,2,19,WON,81,140,30,81,87,62,20,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/2WcfW9MCR4eV,Oscar King,First,Darren Evans,2,21,LOST,60,57,59,100,55,96,69,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/2WcfW9MCR4eV,Darren Evans,First,Oscar King,3,23,WON,55,43,140,60,60,41,62,40,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/2WcfW9MCR4eV,Oscar King,Second,Darren Evans,3,21,LOST,140,47,58,120,100,18,16,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/rdqFk5JAulUu,Shane Edwards,Second,Charlie Green,1,15,LOST,93,98,140,34,128,,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/rdqFk5JAulUu,Charlie Green,First,Shane Edwards,1,18,WON,100,81,45,85,125,65,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/rdqFk5JAulUu,Shane Edwards,First,Charlie Green,2,17,WON,41,100,96,140,99,25,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/rdqFk5JAulUu,Charlie Green,Second,Shane Edwards,2,15,LOST,140,58,57,79,60,,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/rdqFk5JAulUu,Shane Edwards,Second,Charlie Green,3,18,WON,57,115,47,26,180,76,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/rdqFk5JAulUu,Charlie Green,First,Shane Edwards,3,18,LOST,95,43,100,99,39,48,,,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/KIxo9ypj9MIZ,Chris King,Second,Kian Dominguez,1,27,WON,60,43,34,85,100,87,47,29,16,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/KIxo9ypj9MIZ,Kian Dominguez,First,Chris King,1,27,LOST,60,26,41,36,100,100,39,39,42,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/KIxo9ypj9MIZ,Chris King,First,Kian Dominguez,2,23,WON,85,43,60,100,87,46,60,20,,,,,,
Morden,,,26-10-2025,Group 3,https://www.dartsatlas.com/matches/KIxo9ypj9MIZ,Kian Dominguez,Second,Chris King,2,21,LOST,45,81,45,17,45,85,99,,,,,,,
