Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14,Throw_15,Throw_16,Throw_17
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/aRnHWNQ4HWKp,Chris Ludlow,First,Kieran Parsons,3,29,WON,46,134,45,81,45,50,40,20,0,40,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/aRnHWNQ4HWKp,Kieran Parsons,Second,Chris Ludlow,3,27,LOST,60,85,100,60,80,92,0,0,0,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/6aMi1rbqrkOg,Harry Campbell,Second,Charlie Hardie,1,24,LOST,22,100,47,41,59,44,100,52,,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/6aMi1rbqrkOg,Charlie Hardie,First,Harry Campbell,1,25,WON,47,43,81,89,54,57,80,42,8,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/6aMi1rbqrkOg,Harry Campbell,First,Charlie Hardie,2,29,WON,60,60,45,60,60,44,42,42,48,40,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/6aMi1rbqrkOg,Charlie Hardie,Second,Harry Campbell,2,27,LOST,76,23,9,49,26,61,64,46,93,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/6aMi1rbqrkOg,Harry Campbell,Second,Charlie Hardie,3,27,LOST,21,60,45,59,78,60,42,0,80,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/6aMi1rbqrkOg,Charlie Hardie,First,Harry Campbell,3,29,WON,40,45,24,43,79,60,24,60,94,32,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/85n2GAxQZ3L7,Christopher Webb,First,Alan Greene,1,36,LOST,22,36,62,7,70,52,75,83,25,49,0,6,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/85n2GAxQZ3L7,Alan Greene,Second,Christopher Webb,1,34,WON,100,60,81,60,68,80,40,0,0,0,0,12,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/85n2GAxQZ3L7,Christopher Webb,Second,Alan Greene,2,33,LOST,30,41,42,45,60,57,42,26,78,43,21,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/85n2GAxQZ3L7,Alan Greene,First,Christopher Webb,2,36,WON,65,60,45,21,58,38,41,22,25,47,7,72,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/rvkcVwSyjDGf,Chris Ludlow,First,Harry Campbell,1,22,WON,42,140,82,9,140,56,0,32,,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/rvkcVwSyjDGf,Harry Campbell,Second,Chris Ludlow,1,21,LOST,100,45,41,43,15,67,81,,,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/rvkcVwSyjDGf,Chris Ludlow,Second,Harry Campbell,2,21,LOST,100,28,60,30,140,47,48,,,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/rvkcVwSyjDGf,Harry Campbell,First,Chris Ludlow,2,23,WON,60,95,45,54,99,42,58,48,,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/rvkcVwSyjDGf,Chris Ludlow,First,Harry Campbell,3,30,LOST,45,23,100,25,35,58,30,70,83,16,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/rvkcVwSyjDGf,Harry Campbell,Second,Chris Ludlow,3,29,WON,26,45,22,41,92,100,82,53,30,10,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/jeDI1ICbNriP,Kieran Parsons,First,Alan Greene,1,27,WON,40,76,30,44,93,32,59,57,70,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/jeDI1ICbNriP,Alan Greene,Second,Kieran Parsons,1,24,LOST,64,41,45,41,41,81,40,100,,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/jeDI1ICbNriP,Kieran Parsons,Second,Alan Greene,2,27,WON,60,60,60,60,121,67,25,38,10,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/jeDI1ICbNriP,Alan Greene,First,Kieran Parsons,2,27,LOST,55,26,41,21,62,7,75,30,82,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/db6ut1Twbb2p,Charlie Hardie,First,Christopher Webb,1,39,LOST,28,29,41,38,22,104,30,64,41,66,20,0,9,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/db6ut1Twbb2p,Christopher Webb,Second,Charlie Hardie,1,37,WON,24,36,26,140,24,33,42,26,41,7,35,35,32,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/db6ut1Twbb2p,Charlie Hardie,Second,Christopher Webb,2,24,LOST,60,60,27,45,43,62,43,82,,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/db6ut1Twbb2p,Christopher Webb,First,Charlie Hardie,2,25,WON,44,34,59,55,22,96,115,36,40,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/yONIwBiElfgW,Alan Greene,First,Chris Ludlow,1,21,LOST,5,60,41,26,22,41,59,,,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/yONIwBiElfgW,Chris Ludlow,Second,Alan Greene,1,21,WON,60,45,96,100,92,72,36,,,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/yONIwBiElfgW,Alan Greene,Second,Chris Ludlow,2,27,LOST,121,38,29,30,25,24,57,85,23,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/yONIwBiElfgW,Chris Ludlow,First,Alan Greene,2,29,WON,140,45,44,100,60,29,43,20,0,20,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/mNnjtqomxpJ2,Kieran Parsons,First,Charlie Hardie,1,19,WON,40,95,60,100,138,66,2,,,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/mNnjtqomxpJ2,Charlie Hardie,Second,Kieran Parsons,1,18,LOST,40,26,79,33,60,83,,,,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/mNnjtqomxpJ2,Kieran Parsons,Second,Charlie Hardie,2,39,LOST,60,100,13,45,80,41,26,40,56,30,0,0,0,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/mNnjtqomxpJ2,Charlie Hardie,First,Kieran Parsons,2,41,WON,45,81,45,26,45,43,60,81,43,16,0,8,0,8,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/mNnjtqomxpJ2,Kieran Parsons,First,Charlie Hardie,3,27,LOST,45,30,60,123,27,95,85,27,5,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/mNnjtqomxpJ2,Charlie Hardie,Second,Kieran Parsons,3,25,WON,60,33,100,60,78,45,73,32,20,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/zt8ZXVZsFpYF,Harry Campbell,First,Christopher Webb,1,18,WON,95,100,140,60,88,18,,,,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/zt8ZXVZsFpYF,Christopher Webb,Second,Harry Campbell,1,15,LOST,30,82,100,30,20,,,,,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/zt8ZXVZsFpYF,Harry Campbell,Second,Christopher Webb,2,20,WON,60,60,135,140,38,30,38,,,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/zt8ZXVZsFpYF,Christopher Webb,First,Harry Campbell,2,21,LOST,22,42,26,41,14,36,60,,,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/hXmiKyDiVdAv,Chris Ludlow,Second,Charlie Hardie,1,30,LOST,24,30,140,36,13,45,25,47,62,39,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/hXmiKyDiVdAv,Charlie Hardie,First,Chris Ludlow,1,32,WON,39,60,26,85,85,22,47,55,51,15,16,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/hXmiKyDiVdAv,Chris Ludlow,First,Charlie Hardie,2,31,WON,44,100,60,60,45,78,56,38,0,0,20,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/hXmiKyDiVdAv,Charlie Hardie,Second,Chris Ludlow,2,30,LOST,85,7,35,45,45,81,83,45,37,22,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/hXmiKyDiVdAv,Chris Ludlow,Second,Charlie Hardie,3,26,WON,45,39,44,32,5,87,140,55,54,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/hXmiKyDiVdAv,Charlie Hardie,First,Chris Ludlow,3,27,LOST,30,14,45,81,43,45,41,41,41,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/r0aoqWI8AaSo,Christopher Webb,First,Kieran Parsons,1,24,LOST,96,57,62,21,28,19,22,58,,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/r0aoqWI8AaSo,Kieran Parsons,Second,Christopher Webb,1,24,WON,45,59,140,36,81,44,56,40,,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/r0aoqWI8AaSo,Christopher Webb,Second,Kieran Parsons,2,18,LOST,95,39,60,41,28,11,,,,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/r0aoqWI8AaSo,Kieran Parsons,First,Christopher Webb,2,21,WON,81,135,85,100,41,49,10,,,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/6O8vHbNxyDLK,Alan Greene,Second,Harry Campbell,1,30,LOST,60,60,24,37,60,55,62,24,26,57,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/6O8vHbNxyDLK,Harry Campbell,First,Alan Greene,1,31,WON,45,45,41,100,40,68,42,41,47,16,16,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/6O8vHbNxyDLK,Alan Greene,First,Harry Campbell,2,27,LOST,41,41,22,41,78,45,55,26,80,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/6O8vHbNxyDLK,Harry Campbell,Second,Alan Greene,2,25,WON,66,30,41,60,60,64,140,20,20,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/cY6uINebEin1,Christopher Webb,Second,Chris Ludlow,1,27,LOST,37,41,65,36,13,26,7,17,39,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/cY6uINebEin1,Chris Ludlow,First,Christopher Webb,1,28,WON,60,45,41,61,79,45,70,28,56,16,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/cY6uINebEin1,Christopher Webb,First,Chris Ludlow,2,35,WON,8,123,5,68,22,93,14,40,58,11,22,37,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/cY6uINebEin1,Chris Ludlow,Second,Christopher Webb,2,33,LOST,39,21,70,100,45,48,40,30,72,32,2,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/cY6uINebEin1,Christopher Webb,Second,Chris Ludlow,3,27,LOST,25,45,43,32,28,58,24,26,26,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/cY6uINebEin1,Chris Ludlow,First,Christopher Webb,3,28,WON,59,41,70,41,40,60,44,58,56,32,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/Zy38b7HiLr3U,Charlie Hardie,Second,Alan Greene,1,33,LOST,80,43,11,83,54,34,80,98,0,0,0,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/Zy38b7HiLr3U,Alan Greene,First,Charlie Hardie,1,34,WON,26,45,26,41,39,85,45,60,22,72,8,32,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/Zy38b7HiLr3U,Charlie Hardie,First,Alan Greene,2,22,WON,60,95,60,100,24,58,88,16,,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/Zy38b7HiLr3U,Alan Greene,Second,Charlie Hardie,2,21,LOST,78,45,41,45,45,47,101,,,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/Zy38b7HiLr3U,Charlie Hardie,Second,Alan Greene,3,25,WON,66,60,60,55,78,81,26,55,20,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/Zy38b7HiLr3U,Alan Greene,First,Charlie Hardie,3,27,LOST,46,45,39,60,75,58,21,78,39,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/SpfX532KMeOF,Kieran Parsons,First,Harry Campbell,1,27,LOST,45,45,100,55,22,60,98,28,8,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/SpfX532KMeOF,Harry Campbell,Second,Kieran Parsons,1,25,WON,41,60,41,55,100,60,58,76,10,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/SpfX532KMeOF,Kieran Parsons,Second,Harry Campbell,2,21,LOST,100,97,96,41,80,47,0,,,,,,,,,,
Ruislip,,,22-11-2025,Group 3,https://www.dartsatlas.com/matches/SpfX532KMeOF,Harry Campbell,First,Kieran Parsons,2,22,WON,45,85,137,60,94,35,31,14,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/Tg8ll95kjSQY,Charlie Green,Second,John Mcdermott,1,24,LOST,96,57,97,59,100,76,8,4,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/Tg8ll95kjSQY,John Mcdermott,First,Charlie Green,1,25,WON,26,83,85,100,57,40,36,42,32,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/Tg8ll95kjSQY,Charlie Green,First,John Mcdermott,2,21,WON,85,45,60,140,45,54,72,,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/Tg8ll95kjSQY,John Mcdermott,Second,Charlie Green,2,18,LOST,81,119,60,27,95,47,,,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/Tg8ll95kjSQY,Charlie Green,Second,John Mcdermott,3,26,WON,80,100,58,66,45,45,67,30,10,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/Tg8ll95kjSQY,John Mcdermott,First,Charlie Green,3,27,LOST,60,45,44,119,31,59,91,44,0,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/HNKh0TlJtp1g,Ryan Howard,First,Harry Sheridan,1,21,WON,99,26,60,26,100,84,106,,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/HNKh0TlJtp1g,Harry Sheridan,Second,Ryan Howard,1,18,LOST,30,45,26,32,22,97,,,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/HNKh0TlJtp1g,Ryan Howard,Second,Harry Sheridan,2,23,WON,42,100,99,100,60,80,0,20,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/HNKh0TlJtp1g,Harry Sheridan,First,Ryan Howard,2,24,LOST,43,38,30,32,60,9,36,45,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/cDziJ01tPAB4,James Oliver,First,Steve Henry,1,30,WON,100,81,100,60,100,20,20,0,16,4,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/cDziJ01tPAB4,Steve Henry,Second,James Oliver,1,27,LOST,100,45,55,84,59,47,11,44,16,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/cDziJ01tPAB4,James Oliver,Second,Steve Henry,2,18,LOST,140,22,78,60,137,39,,,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/cDziJ01tPAB4,Steve Henry,First,James Oliver,2,20,WON,100,80,100,45,60,76,40,,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/cDziJ01tPAB4,James Oliver,First,Steve Henry,3,21,LOST,40,22,67,100,100,60,80,,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/cDziJ01tPAB4,Steve Henry,Second,James Oliver,3,19,WON,30,85,38,36,121,171,20,,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/5Y0vKdBI6ELB,Charlie Green,First,Ryan Howard,1,24,LOST,59,100,41,100,60,41,27,53,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/5Y0vKdBI6ELB,Ryan Howard,Second,Charlie Green,1,24,WON,85,59,43,60,46,60,60,88,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/5Y0vKdBI6ELB,Charlie Green,Second,Ryan Howard,2,24,WON,45,100,60,60,58,28,44,106,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/5Y0vKdBI6ELB,Ryan Howard,First,Charlie Green,2,24,LOST,60,60,81,60,60,45,91,4,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/5Y0vKdBI6ELB,Charlie Green,First,Ryan Howard,3,27,LOST,41,100,45,58,30,63,64,60,30,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/5Y0vKdBI6ELB,Ryan Howard,Second,Charlie Green,3,26,WON,41,85,55,42,100,40,48,26,64,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/09CYMT21u4k5,John Mcdermott,Second,Steve Henry,1,21,LOST,100,43,85,85,100,53,27,,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/09CYMT21u4k5,Steve Henry,First,John Mcdermott,1,24,WON,85,100,95,59,67,43,29,23,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/09CYMT21u4k5,John Mcdermott,First,Steve Henry,2,18,WON,91,100,140,100,38,32,,,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/09CYMT21u4k5,Steve Henry,Second,John Mcdermott,2,15,LOST,11,67,57,96,61,,,,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/09CYMT21u4k5,John Mcdermott,Second,Steve Henry,3,24,LOST,67,81,22,41,40,85,95,45,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/09CYMT21u4k5,Steve Henry,First,John Mcdermott,3,26,WON,133,46,41,57,83,35,74,14,18,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/HPeqbH3xJdrK,Harry Sheridan,Second,James Oliver,1,21,LOST,40,59,85,95,85,49,16,,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/HPeqbH3xJdrK,James Oliver,First,Harry Sheridan,1,23,WON,100,28,81,60,81,97,14,40,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/HPeqbH3xJdrK,Harry Sheridan,First,James Oliver,2,21,LOST,45,44,32,30,9,81,100,,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/HPeqbH3xJdrK,James Oliver,Second,Harry Sheridan,2,21,WON,100,100,22,80,121,43,35,,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/iS47lFbWS5DX,Steve Henry,Second,Charlie Green,1,21,LOST,45,80,80,136,55,43,32,,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/iS47lFbWS5DX,Charlie Green,First,Steve Henry,1,23,WON,90,60,100,100,49,62,20,20,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/iS47lFbWS5DX,Steve Henry,First,Charlie Green,2,26,WON,81,58,40,43,95,33,131,15,5,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/iS47lFbWS5DX,Charlie Green,Second,Steve Henry,2,24,LOST,58,42,57,140,40,94,50,0,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/iS47lFbWS5DX,Steve Henry,Second,Charlie Green,3,27,LOST,47,33,57,95,81,32,31,49,56,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/iS47lFbWS5DX,Charlie Green,First,Steve Henry,3,29,WON,60,85,60,60,60,100,56,10,0,10,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/1tpFc4UFEB5n,John Mcdermott,Second,Harry Sheridan,1,21,WON,100,41,31,100,59,121,49,,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/1tpFc4UFEB5n,Harry Sheridan,First,John Mcdermott,1,21,LOST,59,45,26,41,60,45,55,,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/1tpFc4UFEB5n,John Mcdermott,First,Harry Sheridan,2,19,WON,43,26,100,140,100,52,40,,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/1tpFc4UFEB5n,Harry Sheridan,Second,John Mcdermott,2,18,LOST,26,28,66,45,85,63,,,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/IL0uT41hvT5S,Ryan Howard,First,James Oliver,1,18,LOST,78,140,97,22,84,60,,,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/IL0uT41hvT5S,James Oliver,Second,Ryan Howard,1,18,WON,41,116,140,100,68,36,,,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/IL0uT41hvT5S,Ryan Howard,Second,James Oliver,2,21,WON,123,100,41,60,137,30,10,,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/IL0uT41hvT5S,James Oliver,First,Ryan Howard,2,21,LOST,100,140,59,82,64,36,10,,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/IL0uT41hvT5S,Ryan Howard,First,James Oliver,3,23,WON,60,41,100,96,45,59,40,60,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/IL0uT41hvT5S,James Oliver,Second,Ryan Howard,3,21,LOST,140,81,100,85,16,39,20,,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/shKVl8H4Td0d,Charlie Green,First,Harry Sheridan,1,34,WON,43,100,58,41,30,96,28,44,43,0,0,18,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/shKVl8H4Td0d,Harry Sheridan,Second,Charlie Green,1,33,LOST,53,44,45,41,60,85,41,42,22,48,10,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/shKVl8H4Td0d,Charlie Green,Second,Harry Sheridan,2,26,WON,45,26,26,100,24,95,45,45,95,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/shKVl8H4Td0d,Harry Sheridan,First,Charlie Green,2,27,LOST,45,41,79,52,26,85,59,39,25,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/DjY6iSNOG211,James Oliver,Second,John Mcdermott,1,27,LOST,41,42,121,98,45,60,36,38,0,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/DjY6iSNOG211,John Mcdermott,First,James Oliver,1,28,WON,81,28,41,100,59,100,60,0,16,16,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/DjY6iSNOG211,James Oliver,First,John Mcdermott,2,18,LOST,22,41,57,57,140,7,,,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/DjY6iSNOG211,John Mcdermott,Second,James Oliver,2,16,WON,85,60,140,140,60,16,,,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/plneOArn2Hso,Steve Henry,First,Ryan Howard,1,28,WON,92,93,100,45,80,27,62,0,0,2,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/plneOArn2Hso,Ryan Howard,Second,Steve Henry,1,27,LOST,47,41,59,26,85,59,58,91,21,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/plneOArn2Hso,Steve Henry,Second,Ryan Howard,2,24,LOST,100,41,44,99,82,76,49,6,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/plneOArn2Hso,Ryan Howard,First,Steve Henry,2,26,WON,60,41,85,100,60,60,47,32,16,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/plneOArn2Hso,Steve Henry,First,Ryan Howard,3,26,WON,45,45,137,97,95,18,32,0,32,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/plneOArn2Hso,Ryan Howard,Second,Steve Henry,3,24,LOST,59,58,60,58,59,59,78,45,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/tBJMEya9DGjW,James Oliver,First,Charlie Green,1,20,WON,59,44,81,180,59,21,57,,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/tBJMEya9DGjW,Charlie Green,Second,James Oliver,1,18,LOST,45,65,85,127,96,81,,,,,,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/tBJMEya9DGjW,James Oliver,Second,Charlie Green,2,33,WON,21,40,45,80,45,60,40,100,26,28,16,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/tBJMEya9DGjW,Charlie Green,First,James Oliver,2,33,LOST,45,60,76,90,60,134,18,14,2,0,0,,,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/LVWzXTERxppP,Harry Sheridan,Second,Steve Henry,1,39,LOST,30,41,36,26,41,60,99,60,68,30,5,0,3,,,,
Ruislip,,,22-11-2025,Group 4,https://www.dartsatlas.com/matches/LVWzXTERxppP,Steve Henry,First,Harry Sheridan,1,41,WON,44,60,30,100,45,100,78,0,36,6,0,0,0,2,,,
