Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14,Throw_15,Throw_16,Throw_17
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/DoIWZ3yWh9de,Alan Greene,Second,Rob Message,1,18,LOST,24,81,26,7,85,41,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/DoIWZ3yWh9de,Rob Message,First,Alan Greene,1,19,WON,70,100,60,41,95,103,32,,,,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/DoIWZ3yWh9de,Alan Greene,First,Rob Message,2,29,WON,30,41,85,45,45,105,98,36,8,8,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/DoIWZ3yWh9de,Rob Message,Second,Alan Greene,2,27,LOST,26,43,22,54,41,60,60,25,24,,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/DoIWZ3yWh9de,Alan Greene,Second,Rob Message,3,12,LOST,40,60,30,60,,,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/DoIWZ3yWh9de,Rob Message,First,Alan Greene,3,15,WON,95,60,76,100,170,,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/hSFTK6On2WsF,Albie Young,First,Ross McHugh,1,45,LOST,52,8,41,60,95,25,49,26,85,8,0,35,3,0,0,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/hSFTK6On2WsF,Ross McHugh,Second,Albie Young,1,43,WON,15,71,84,16,50,100,26,60,31,18,23,0,0,5,2,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/hSFTK6On2WsF,Albie Young,Second,Ross McHugh,2,36,LOST,3,35,37,44,27,26,26,40,33,27,80,56,,,,,
Ruislip,,,28/02/2025,Group 3,https://www.dartsatlas.com/matches/hSFTK6On2WsF,Ross McHugh,First,Albie Young,2,39,WON,8,41,60,100,43,41,16,41,70,41,20,0,20,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/KQ7hR4vVfIAq,Jaime Message,Second,John Mcdermott,1,33,LOST,60,60,41,41,81,68,36,24,22,20,40,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/KQ7hR4vVfIAq,John Mcdermott,First,Jaime Message,1,34,WON,60,45,54,108,26,26,21,29,64,33,3,32,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/KQ7hR4vVfIAq,Jaime Message,First,John Mcdermott,2,30,LOST,41,87,60,41,45,83,28,82,2,8,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/KQ7hR4vVfIAq,John Mcdermott,Second,Jaime Message,2,29,WON,45,44,45,41,13,36,125,58,78,16,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/HrFpS7iDqIbd,Jono Harding,Second,Charlie Green,1,24,LOST,39,40,60,26,40,44,21,57,,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/HrFpS7iDqIbd,Charlie Green,First,Jono Harding,1,27,WON,60,41,59,99,140,36,38,14,14,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/HrFpS7iDqIbd,Jono Harding,First,Charlie Green,2,27,LOST,39,30,41,58,17,55,74,40,16,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/HrFpS7iDqIbd,Charlie Green,Second,Jono Harding,2,25,WON,41,60,81,59,60,42,84,34,40,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/ruWXbOUsYSnx,John Nelson,First,Jaime Message,1,26,WON,77,30,140,58,26,42,97,0,31,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/ruWXbOUsYSnx,Jaime Message,Second,John Nelson,1,24,LOST,11,85,40,44,9,37,26,30,,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/ruWXbOUsYSnx,John Nelson,Second,Jaime Message,2,29,WON,46,134,44,45,15,81,96,20,15,5,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/ruWXbOUsYSnx,Jaime Message,First,John Nelson,2,30,LOST,60,85,25,37,23,52,22,40,24,11,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/IfVuxkBmrZ3c,John Mcdermott,First,Jono Harding,1,26,WON,57,41,26,19,85,71,76,46,80,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/IfVuxkBmrZ3c,Jono Harding,Second,John Mcdermott,1,24,LOST,38,26,26,66,43,43,30,59,,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/IfVuxkBmrZ3c,John Mcdermott,Second,Jono Harding,2,24,LOST,24,15,85,81,81,13,100,43,,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/IfVuxkBmrZ3c,Jono Harding,First,John Mcdermott,2,27,WON,60,64,60,66,41,70,60,34,46,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/IfVuxkBmrZ3c,John Mcdermott,First,Jono Harding,3,21,LOST,45,125,28,41,83,27,81,,,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/IfVuxkBmrZ3c,Jono Harding,Second,John Mcdermott,3,19,WON,41,96,79,60,45,140,40,,,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/H74ObjbL8U2l,Charlie Green,First,John Nelson,1,18,LOST,60,85,55,59,100,58,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/H74ObjbL8U2l,John Nelson,Second,Charlie Green,1,16,WON,91,60,44,98,180,28,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/H74ObjbL8U2l,Charlie Green,Second,John Nelson,2,12,LOST,140,41,140,59,,,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/H74ObjbL8U2l,John Nelson,First,Charlie Green,2,15,WON,92,58,99,140,112,,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/LKWyiM7Oj7wP,Jaime Message,First,Jono Harding,1,25,WON,70,60,81,100,30,40,32,62,26,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/LKWyiM7Oj7wP,Jono Harding,Second,Jaime Message,1,24,LOST,43,37,40,39,83,100,30,24,,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/LKWyiM7Oj7wP,Jaime Message,Second,Jono Harding,2,46,WON,41,11,45,26,45,60,134,117,0,8,10,2,0,0,0,2,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/LKWyiM7Oj7wP,Jono Harding,First,Jaime Message,2,48,LOST,60,45,41,15,123,47,41,59,66,0,0,0,2,0,0,0,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/VqOoUxie23WI,John Mcdermott,Second,Charlie Green,1,29,WON,82,89,30,26,43,35,43,77,36,40,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/VqOoUxie23WI,Charlie Green,First,John Mcdermott,1,30,LOST,60,60,97,44,140,60,20,0,15,3,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/VqOoUxie23WI,John Mcdermott,First,Charlie Green,2,15,LOST,59,77,39,140,60,,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/VqOoUxie23WI,Charlie Green,Second,John Mcdermott,2,13,WON,140,96,133,92,40,,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/VqOoUxie23WI,John Mcdermott,Second,Charlie Green,3,12,LOST,78,60,29,3,,,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/VqOoUxie23WI,Charlie Green,First,John Mcdermott,3,14,WON,140,80,180,53,48,,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/AYxmEhLR0hoW,Jono Harding,Second,John Nelson,1,12,LOST,96,140,52,43,,,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/AYxmEhLR0hoW,John Nelson,First,Jono Harding,1,13,WON,115,140,134,104,8,,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/AYxmEhLR0hoW,Jono Harding,First,John Nelson,2,24,LOST,85,41,48,140,40,57,50,20,,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/AYxmEhLR0hoW,John Nelson,Second,Jono Harding,2,24,WON,45,100,59,85,45,95,66,6,,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/Kp2qFJO60VLU,Charlie Green,First,Jaime Message,1,19,WON,100,134,83,26,134,12,12,,,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/Kp2qFJO60VLU,Jaime Message,Second,Charlie Green,1,18,LOST,45,45,41,60,21,58,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/Kp2qFJO60VLU,Charlie Green,Second,Jaime Message,2,25,WON,78,140,41,60,42,60,60,0,20,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/Kp2qFJO60VLU,Jaime Message,First,Charlie Green,2,27,LOST,41,25,80,41,81,26,43,38,21,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/hgtyjmEVbYBx,John Nelson,First,John Mcdermott,1,20,WON,42,97,96,95,96,67,8,,,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/hgtyjmEVbYBx,John Mcdermott,Second,John Nelson,1,18,LOST,92,180,83,43,53,30,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/hgtyjmEVbYBx,John Nelson,Second,John Mcdermott,2,16,WON,9,96,134,98,140,24,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 4,https://www.dartsatlas.com/matches/hgtyjmEVbYBx,John Mcdermott,First,John Nelson,2,18,LOST,13,31,30,30,44,100,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 5,https://www.dartsatlas.com/matches/4BdJj39uUKZ7,Colm Mc Girl,Second,Tergel Khurelkhuu,1,18,LOST,125,26,41,45,60,140,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 5,https://www.dartsatlas.com/matches/4BdJj39uUKZ7,Tergel Khurelkhuu,First,Colm Mc Girl,1,20,WON,60,180,96,88,57,15,5,,,,,,,,,,
Ruislip,,,28/02/2025,Group 5,https://www.dartsatlas.com/matches/4BdJj39uUKZ7,Colm Mc Girl,First,Tergel Khurelkhuu,2,21,LOST,85,99,100,22,45,30,32,,,,,,,,,,
Ruislip,,,28/02/2025,Group 5,https://www.dartsatlas.com/matches/4BdJj39uUKZ7,Tergel Khurelkhuu,Second,Colm Mc Girl,2,20,WON,100,45,97,139,24,50,46,,,,,,,,,,
Ruislip,,,28/02/2025,Group 5,https://www.dartsatlas.com/matches/XLWfGw4KCi5O,Sean Lahiff,First,Terry Lyons,1,30,LOST,85,26,26,45,22,43,60,40,77,57,,,,,,,
Ruislip,,,28/02/2025,Group 5,https://www.dartsatlas.com/matches/XLWfGw4KCi5O,Terry Lyons,Second,Sean Lahiff,1,28,WON,28,60,7,26,70,92,121,57,22,18,,,,,,,
Ruislip,,,28/02/2025,Group 5,https://www.dartsatlas.com/matches/XLWfGw4KCi5O,Sean Lahiff,Second,Terry Lyons,2,30,LOST,14,35,41,18,52,100,60,81,45,15,,,,,,,
Ruislip,,,28/02/2025,Group 5,https://www.dartsatlas.com/matches/XLWfGw4KCi5O,Terry Lyons,First,Sean Lahiff,2,31,WON,36,28,9,62,76,60,45,100,14,37,34,,,,,,
Ruislip,,,28/02/2025,Group 5,https://www.dartsatlas.com/matches/lagJcIBuphIj,Colm Mc Girl,Second,Sean Lahiff,1,24,LOST,140,40,60,40,41,45,40,55,,,,,,,,,
Ruislip,,,28/02/2025,Group 5,https://www.dartsatlas.com/matches/lagJcIBuphIj,Sean Lahiff,First,Colm Mc Girl,1,26,WON,38,31,45,30,140,43,45,93,36,,,,,,,,
Ruislip,,,28/02/2025,Group 5,https://www.dartsatlas.com/matches/lagJcIBuphIj,Colm Mc Girl,First,Sean Lahiff,2,27,LOST,80,45,60,46,81,45,84,20,20,,,,,,,,
Ruislip,,,28/02/2025,Group 5,https://www.dartsatlas.com/matches/lagJcIBuphIj,Sean Lahiff,Second,Colm Mc Girl,2,26,WON,41,85,85,28,57,85,42,58,20,,,,,,,,
Ruislip,,,28/02/2025,Group 5,https://www.dartsatlas.com/matches/06Q0lyy2bRRY,Tergel Khurelkhuu,Second,Terry Lyons,1,21,WON,57,180,11,43,145,30,35,,,,,,,,,,
Ruislip,,,28/02/2025,Group 5,https://www.dartsatlas.com/matches/06Q0lyy2bRRY,Terry Lyons,First,Tergel Khurelkhuu,1,21,LOST,26,30,60,60,85,41,97,,,,,,,,,,
Ruislip,,,28/02/2025,Group 5,https://www.dartsatlas.com/matches/06Q0lyy2bRRY,Tergel Khurelkhuu,First,Terry Lyons,2,17,WON,43,100,97,142,37,82,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 5,https://www.dartsatlas.com/matches/06Q0lyy2bRRY,Terry Lyons,Second,Tergel Khurelkhuu,2,15,LOST,60,22,26,100,85,,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 5,https://www.dartsatlas.com/matches/cTMobtmqRWl5,Terry Lyons,First,Colm Mc Girl,1,24,LOST,33,41,60,41,22,45,98,36,,,,,,,,,
Ruislip,,,28/02/2025,Group 5,https://www.dartsatlas.com/matches/cTMobtmqRWl5,Colm Mc Girl,Second,Terry Lyons,1,23,WON,47,59,30,100,120,100,13,32,,,,,,,,,
Ruislip,,,28/02/2025,Group 5,https://www.dartsatlas.com/matches/cTMobtmqRWl5,Terry Lyons,Second,Colm Mc Girl,2,24,LOST,81,41,41,31,22,81,40,22,,,,,,,,,
Ruislip,,,28/02/2025,Group 5,https://www.dartsatlas.com/matches/cTMobtmqRWl5,Colm Mc Girl,First,Terry Lyons,2,27,WON,45,25,22,100,66,7,45,137,54,,,,,,,,
Ruislip,,,28/02/2025,Group 5,https://www.dartsatlas.com/matches/TW3imXMxLEZo,Tergel Khurelkhuu,Second,Sean Lahiff,1,18,LOST,43,58,60,121,97,39,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 5,https://www.dartsatlas.com/matches/TW3imXMxLEZo,Sean Lahiff,First,Tergel Khurelkhuu,1,20,WON,140,68,57,100,36,76,24,,,,,,,,,,
Ruislip,,,28/02/2025,Group 5,https://www.dartsatlas.com/matches/TW3imXMxLEZo,Tergel Khurelkhuu,First,Sean Lahiff,2,20,WON,96,60,83,42,123,57,40,,,,,,,,,,
Ruislip,,,28/02/2025,Group 5,https://www.dartsatlas.com/matches/TW3imXMxLEZo,Sean Lahiff,Second,Tergel Khurelkhuu,2,18,LOST,81,85,41,60,64,60,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 5,https://www.dartsatlas.com/matches/TW3imXMxLEZo,Tergel Khurelkhuu,Second,Sean Lahiff,3,13,WON,177,121,85,94,24,,,,,,,,,,,,
Ruislip,,,28/02/2025,Group 5,https://www.dartsatlas.com/matches/TW3imXMxLEZo,Sean Lahiff,First,Tergel Khurelkhuu,3,15,LOST,45,136,55,80,100,,,,,,,,,,,,
